time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.0679130588511049,-0.05836846572206494,11.457865369486035,6.24922875512385,0.03611011103705053,0.0,-0.21353869480897056,-0.19076119333388697,2.650221516724563,-0.031070135614009602,-0.0038895106307624185,0.0,473.38722961590935,472.1597489719819,473.6291172588928,472.5776804790347
1.2000000000000006,-0.081568200465817,-0.07061371132097087,11.622526914907235,6.247819024263279,0.03642354541344517,0.0,-0.24162702818531198,-0.21758333071420968,2.838037393389024,-0.01152975154829277,0.019061860283802246,0.0,469.67484116486713,471.45145245525606,470.1717407603226,471.6831032364991
1.2600000000000007,-0.09692634543455006,-0.08450156927191847,11.798587463804605,6.247038877142025,0.03774616693267152,0.0,-0.27043728715535803,-0.24541326682587847,3.030143648143523,-0.016123660815972215,0.027424087423862948,0.0,472.5122242858569,473.1564244771305,473.2580634730857,472.90446823339636
1.3200000000000007,-0.11410534136347932,-0.10013518360545663,11.987721523309693,6.24591123067254,0.03940923533627405,0.0,-0.30237528129893476,-0.27581174571592193,3.2736393988539323,-0.024755507448585207,0.028298783836806674,0.0,488.7426292647714,488.8079350200078,489.34443579435344,488.7015394241806
1.3800000000000008,-0.1329700703980756,-0.11736594439628537,12.184609158436864,6.244258683293676,0.041081665073550155,0.0,-0.3265991817207404,-0.2986856662961236,3.2892186359052005,-0.03379657497730715,0.027010219010920905,0.0,420.80483941892834,420.69352375383727,420.2347754507336,419.4500612992513
1.4400000000000008,-0.15341000924672504,-0.13608793215485923,12.384637287043116,6.2420058189264065,0.04248312081812955,0.0,-0.3548755094553076,-0.3255843504028651,3.378103048593167,-0.04636422496639537,0.014813612269747381,0.0,444.90202946164885,443.9023192046511,444.39720784281394,443.3651127951093
1.5000000000000009,-0.17546622006915755,-0.15636840764947488,12.58750283938135,6.239442151359373,0.043032934790819155,0.0,-0.38039885041469157,-0.35066614086594067,3.384043128667807,-0.03630083567413227,-0.005614252218609547,0.0,419.6085168613711,417.831219628825,416.5493317112066,417.42731732347295
1.560000000000001,-0.19925307765487338,-0.17839538077702366,12.795206556265445,6.2377606632152425,0.0427133347779618,0.0,-0.4124422616020573,-0.38375524358853774,3.5389286996816516,-0.015189222303875725,-0.004757584097292318,0.0,465.0028144448841,465.0700148890545,464.3560802838894,466.0090554353981
1.620000000000001,-0.22502369559105234,-0.20251207643333685,13.013783290941548,6.237553521444536,0.04242746176831513,0.0,-0.4465189119217294,-0.420164492307178,3.746292791090571,0.013271860235511239,-0.0047784867589286805,0.0,481.92876717285066,481.9272756727324,480.18069984524084,482.3350594793228
1.680000000000001,-0.2527311626978629,-0.22870263886606604,13.242404511904581,6.2388286173046765,0.04239417802312584,0.0,-0.47703211992085315,-0.4527242271724669,3.8739863176452154,0.03372413645848963,0.006780050880811106,0.0,458.77856568002363,459.69545743645284,458.44776791928723,460.07004856600656
1.740000000000001,-0.2822278852723822,-0.25677033861319626,13.477657416558483,6.240933061994539,0.042718261257808976,0.0,-0.5062181287835122,-0.4826466426668114,3.9674561115193567,0.037645264645401084,0.00249059913367097,0.0,449.19385394084924,448.8457555928355,450.01730597685713,450.3351216862832
1.8000000000000012,-0.3134814400172549,-0.2865866240056391,13.718466061375032,6.244162029786823,0.043945216448743274,0.0,-0.535638970146262,-0.5109324301816497,4.05917763937836,0.0747043617491889,0.042814883227153044,0.0,449.0823652870191,452.34166336607774,447.22891048210573,450.2391252714899
1.8600000000000012,-0.34649044641326515,-0.3179912097765699,13.963815115899239,6.248753098669788,0.0461642193572116,0.0,-0.5648874731733904,-0.5354485376467899,4.118910033974784,0.07991630576844636,0.02155818535483343,0.0,440.51081905676136,438.75000375498,440.84372084001694,441.2788739453931
1.9200000000000013,-0.3814302699624322,-0.3508744282849026,14.215692362257597,6.254697388586514,0.04743746369489976,0.0,-0.5998915059916062,-0.5600364597125055,4.276429823195286,0.12235336868043005,0.020537222364620456,0.0,470.5401812413059,470.4611009895027,469.5186956974823,472.80693551275607
1.9800000000000013,-0.41833025282305264,-0.38499644782849557,14.473475345204907,6.261874283353375,0.04891695396036422,0.0,-0.6302317536042304,-0.5766924773831658,4.316200654883322,0.11348892954586236,0.031835393906761544,0.0,435.3844682934748,436.3289119695553,435.77885813193393,435.0503475516243
2.0400000000000014,-0.457119788391183,-0.42000170369754614,14.734426048850679,6.268470137093889,0.05058512780910718,0.0,-0.6629190727520189,-0.5895019042353511,4.38191149157954,0.10165472549020182,0.018186929096916677,0.0,443.94091088162315,442.8196776058444,445.4805133837849,444.52228294485724
2.1000000000000014,-0.4980042808765176,-0.4556776076616022,15.001348251540671,6.2746391645169055,0.05157638977496415,0.0,-0.6999872347682101,-0.599040044901246,4.514982369460009,0.10504432263741222,0.012961905482469706,0.0,466.5052811237279,466.09697250737565,464.4416068387623,464.71607821232647
2.1600000000000015,-0.5409656853968682,-0.49176899030398225,15.273002590314455,6.280701068672306,0.05206613295032181,0.0,-0.7321197654759052,-0.6034494796054662,4.54006911473088,0.09148074668376556,-0.003769885783261171,0.0,433.31168017856965,431.9025589842191,433.64142534740034,432.5094624753647
2.2200000000000015,-0.5861995380496433,-0.5280267971281654,15.552629006482931,0.0031759408775240416,0.05244533193754375,0.0,-0.7756466535069962,-0.6044653015966087,4.779840333732912,0.09950672501987576,0.021273985840474706,0.0,497.0850173429339,498.9169799810427,497.05144992012436,497.64582391876405
2.2800000000000016,-0.633686598611991,-0.5642343614395453,15.839529599526205,0.009269886637189195,0.053687609857776764,0.0,-0.8073708199961768,-0.6019308340215853,4.783494978692139,0.10539200863413573,0.019541004730868457,0.0,428.2830956869043,428.135657456219,427.93859068388605,428.44866907157586
2.3400000000000016,-0.6831207718158203,-0.6001779699680709,16.127027252035166,0.01551219046424368,0.055163823349442254,0.0,-0.8405574340036336,-0.5956335949968835,4.799685580435595,0.10118610302535895,0.033177856361274155,0.0,432.980582597662,434.1265976237703,431.2696808088068,430.92403020676977
2.4000000000000017,-0.7347735191243668,-0.6355722424863137,16.41902744171074,0.022569064340418166,0.057571441354557606,0.0,-0.8814126304673351,-0.5834773979846224,4.933064009584451,0.13871298926331319,0.051288770168779266,0.0,468.9045971368765,470.31029819416943,466.8344104353931,469.7646809949012
2.4600000000000017,-0.7888719374298631,-0.6701034810904888,16.71794826623891,0.03142829852696316,0.060335744236787114,0.0,-0.9221481977634792,-0.5667057966310743,5.03050612963508,0.161275377615803,0.03278953073527969,0.0,459.26487737035814,457.7961967879015,459.1786406085147,460.9845020802277
